dataset,method,metric_name,metric_value,ci_lower,ci_upper,feature_dim,best_c,best_lr,best_batch_size,n_train,n_val,n_test,seed,model,name,normalization,image_size,interpolation,partition,bands,c_range_start,c_range_stop,c_range_num,merge_val,bootstrap,fw_iou,precision,recall,f1,ece,rms_ce,mce,ece_ts,rms_ce_ts,mce_ts,temperature,calibration_n_bins
cloudsen12,seg-dpt,mIoU,0.636411726474762,0.0,0.0,2816,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7585160732269287,0.7774055004119873,0.7495812773704529,0.7618841528892517,,,,,,,,
flair2,seg-conv_block,mIoU,0.4447649121284485,0.0,0.0,3840,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5050378441810608,0.6132046580314636,0.6041226983070374,0.5889407396316528,,,,,,,,
kuro_siwo,seg-linear,mIoU,0.4917485415935516,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.9011273980140686,0.7576335668563843,0.5418828129768372,0.6184697151184082,,,,,,,,
fotw,seg-dpt,mIoU,0.4580754935741424,0.0,0.0,1920,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.6545599102973938,0.6744982004165649,0.5428640246391296,0.5651600956916809,,,,,,,,
caffe,seg-dpt,mIoU,0.6074944734573364,0.0,0.0,2880,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5909890532493591,0.7671397924423218,0.7443244457244873,0.7327289581298828,,,,,,,,
caffe,seg-linear,mIoU,0.5908079147338867,0.0,0.0,2880,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.6078715324401855,0.7414582371711731,0.7233195304870605,0.7186917662620544,,,,,,,,
flair2,seg-linear,mIoU,0.4314852058887481,0.0,0.0,2816,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.4815617799758911,0.6304616928100586,0.5823857188224792,0.5828086733818054,,,,,,,,
flair2,seg-conv_block,mIoU,0.4401762187480926,0.0,0.0,1920,,0.001,8,4049,1022,3022,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.4886009097099304,0.6440731883049011,0.5836572647094727,0.5894228219985962,,,,,,,,
kuro_siwo,seg-fpn,mIoU,0.0032543474808335,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.0001694524544291,0.0032543472480028,0.25,0.0064250570721924,,,,,,,,
fotw,seg-fpn,mIoU,0.5914041996002197,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7682788372039795,0.7366892099380493,0.6621743440628052,0.6628250479698181,,,,,,,,
kuro_siwo,seg-dpt,mIoU,0.5384635329246521,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.916015625,0.7934996485710144,0.5941376090049744,0.6674589514732361,,,,,,,,
cloudsen12,seg-linear,mIoU,0.6243634223937988,0.0,0.0,4096,,0.001,8,4000,535,975,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7429285645484924,0.7732423543930054,0.7407019138336182,0.7547105550765991,,,,,,,,
flair2,seg-linear,mIoU,0.4912341237068176,0.0,0.0,2880,,0.001,8,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5350883603096008,0.6489152312278748,0.6560399532318115,0.637956440448761,,,,,,,,
fotw,seg-conv_block,mIoU,0.5940499305725098,0.0,0.0,4096,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7711535692214966,0.6947685480117798,0.664002001285553,0.6612364053726196,,,,,,,,
flair2,seg-fpn,mIoU,0.4819929599761963,0.0,0.0,4096,,0.001,8,4049,1022,3022,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5329198837280273,0.6631838083267212,0.6273984313011169,0.6298969984054565,,,,,,,,
flair2,seg-dpt,mIoU,0.43456900119781494,0.0,0.0,3840,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.4927242696285248,0.6366720795631409,0.5773717164993286,0.5840538740158081,,,,,,,,
fotw,seg-fpn,mIoU,0.5936250686645508,0.0,0.0,4096,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.77033531665802,0.690122663974762,0.6669938564300537,0.6610112190246582,,,,,,,,
cloudsen12,seg-dpt,mIoU,0.6508797407150269,0.0,0.0,4096,,0.001,8,4000,535,975,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7665141224861145,0.7917723059654236,0.761749267578125,0.7752957940101624,,,,,,,,
cloudsen12,seg-conv_block,mIoU,0.633877158164978,0.0,0.0,4096,,0.001,8,4000,535,975,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7494015097618103,0.7777644991874695,0.7518556118011475,0.7626664638519287,,,,,,,,
cloudsen12,seg-linear,mIoU,0.6058893203735352,0.0,0.0,2880,,0.001,8,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7333942651748657,0.7638964653015137,0.7156477570533752,0.7348082065582275,,,,,,,,
flair2,seg-linear,mIoU,0.453743577003479,0.0,0.0,2816,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5079827308654785,0.6396826505661011,0.6091463565826416,0.601304292678833,,,,,,,,
fotw,seg-conv_block,mIoU,0.5298087000846863,0.0,0.0,1920,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.6981929540634155,0.7052985429763794,0.6134577393531799,0.6233335733413696,,,,,,,,
kuro_siwo,seg-linear,mIoU,0.0032543474808335304,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.00016945245442911983,0.0032543472480028868,0.25,0.0064250570721924305,,,,,,,,
flair2,seg-conv_block,mIoU,0.4458697438240051,0.0,0.0,3840,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.4986216723918915,0.6434612274169922,0.5921383500099182,0.5955835580825806,,,,,,,,
caffe,seg-linear,mIoU,0.4915763735771179,0.0,0.0,1920,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5229286551475525,0.6508750915527344,0.6563835144042969,0.6220229864120483,,,,,,,,
pastis,seg-conv_block,mIoU,0.09087654948234558,0.0,0.0,4096,,0.001,8,1455,482,496,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.34025341272354126,0.21340906620025635,0.13728973269462585,0.13877525925636292,,,,,,,,
cloudsen12,seg-fpn,mIoU,0.6349785327911377,0.0,0.0,4096,,0.001,8,4000,535,975,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7504408359527588,0.7786311507225037,0.7518311738967896,0.7634636163711548,,,,,,,,
flair2,seg-conv_block,mIoU,0.47741997241973877,0.0,0.0,4096,,0.001,8,4049,1022,3022,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5329412221908569,0.666777491569519,0.6173686385154724,0.6233139038085938,,,,,,,,
flair2,seg-linear,mIoU,0.4175686240196228,0.0,0.0,1440,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_tiny,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.4798066020011902,0.6200405955314636,0.5606725215911865,0.5674248933792114,,,,,,,,
burn_scars,seg-dpt,mIoU,0.8063604235649109,0.0,0.0,4096,,0.001,8,524,160,120,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.897089958190918,0.9200160503387451,0.8492149114608765,0.8776470422744751,,,,,,,,
fotw,seg-linear,mIoU,0.5738519430160522,0.0,0.0,4096,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7458787560462952,0.6922476887702942,0.6547053456306458,0.6483417749404907,,,,,,,,
burn_scars,seg-fpn,mIoU,0.8231781125068665,0.0,0.0,4096,,0.001,8,524,160,120,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.9030318260192871,0.9088515043258667,0.8760937452316284,0.890860378742218,,,,,,,,
fotw,seg-fpn,mIoU,0.6094882488250732,0.0,0.0,2880,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7893930077552795,0.7538719177246094,0.6770080327987671,0.6764311790466309,,,,,,,,
pastis,seg-linear,mIoU,0.085130974650383,0.0,0.0,4096,,0.001,8,1455,482,496,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.324669748544693,0.23077932000160217,0.1271660029888153,0.13192981481552124,,,,,,,,
burn_scars,seg-linear,mIoU,0.8163415789604187,0.0,0.0,4096,,0.001,8,524,160,120,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.8981444835662842,0.8976765871047974,0.875584065914154,0.8857954740524292,,,,,,,,
cloudsen12,seg-conv_block,mIoU,0.6400911808013916,0.0,0.0,3840,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7617689371109009,0.7818528413772583,0.7505313754081726,0.7645609378814697,,,,,,,,
flair2,seg-dpt,mIoU,0.46216607093811035,0.0,0.0,2816,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5167244076728821,0.6493701338768005,0.6145811676979065,0.6092557311058044,,,,,,,,
flair2,seg-linear,mIoU,0.47660958766937256,0.0,0.0,4096,,0.001,8,4049,1022,3022,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5223803520202637,0.6484151482582092,0.6281837224960327,0.6243796348571777,,,,,,,,
flair2,seg-dpt,mIoU,0.4366251230239868,0.0,0.0,1440,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_tiny,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.4944626986980438,0.6418766975402832,0.5791596174240112,0.5872873067855835,,,,,,,,
pastis,seg-dpt,mIoU,0.12147364020347595,0.0,0.0,4096,,0.001,8,1455,482,496,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.3623703122138977,0.24517405033111572,0.18270565569400787,0.1905093938112259,,,,,,,,
pastis,seg-fpn,mIoU,0.11766184121370316,0.0,0.0,4096,,0.001,8,1455,482,496,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.36136746406555176,0.253987580537796,0.17566101253032684,0.18343204259872437,,,,,,,,
flair2,seg-fpn,mIoU,0.4367547929286957,0.0,0.0,1920,,0.001,8,4049,1022,3022,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.4948672652244568,0.6200225949287415,0.5857939720153809,0.5787922739982605,,,,,,,,
burn_scars,seg-conv_block,mIoU,0.8230896592140198,0.0,0.0,4096,,0.001,8,524,160,120,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.9025294780731201,0.9114357233047485,0.8730167746543884,0.8905318379402161,,,,,,,,
fotw,seg-dpt,mIoU,0.5750796794891357,0.0,0.0,4096,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.749076247215271,0.6529238224029541,0.6489414572715759,0.6492264866828918,,,,,,,,
flair2,seg-fpn,mIoU,0.4624129831790924,0.0,0.0,2816,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5107829570770264,0.6590985059738159,0.6065819263458252,0.610419750213623,,,,,,,,
flair2,seg-dpt,mIoU,0.4583643674850464,0.0,0.0,4096,,0.001,8,4049,1022,3022,0,torchgeo_bench.models.TorchGeoScaleMAEBench,tgeo_scalemae_large_fmow,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5153765082359314,0.633863627910614,0.6019976139068604,0.6014273166656494,,,,,,,,
